"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CS","141","Program Design II","2699","Computer Science","29","37","25","11","19","0","0","0","0","0","0","0","0","0","0","11","Rooshenas, Amirmohammad","132"
"CS","151","Foundations of Computing","2699","Computer Science","86","51","36","11","7","0","0","0","1","0","0","0","0","0","0","12","Bello Lander, Gonzalo Alejandro","204"
"CS","151","Foundations of Computing","2699","Computer Science","89","62","39","14","10","0","0","0","1","0","0","0","0","0","0","11","Katok, Zoa","226"
"CS","211","Programming Practicum","2699","Computer Science","78","60","29","2","11","0","0","0","0","0","0","0","0","0","0","7","Koehler, Adam Thomas","187"
"CS","211","Programming Practicum","2699","Computer Science","38","42","46","9","23","0","0","0","1","0","0","0","0","0","0","15","Reckinger, Scott J","174"
"CS","251","Data Structures","2699","Computer Science","111","61","16","4","2","0","0","0","0","0","0","0","0","0","0","5","Dey, Drishika","199"
"CS","251","Data Structures","2699","Computer Science","74","48","17","7","8","0","0","0","1","0","0","0","0","0","0","9","Ordentlich, Ethan","164"
"CS","261","Machine Organization","2699","Computer Science","122","78","51","5","16","0","0","0","0","0","0","0","0","0","0","9","Diazh, Diana Mabel","281"
"CS","277","Technical Comm in Comp Sci","2699","Computer Science","164","7","4","2","2","0","0","0","0","0","0","0","0","0","0","1","Cranch, Cody Ingersoll","180"
"CS","294","Ugrad TA Seminar","2699","Computer Science","42","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","48"
"CS","301","Languages and Automata","2699","Computer Science","62","75","62","33","6","0","0","0","0","0","0","0","0","0","0","9","Ibrahim, Omar","247"
"CS","341","Programming Language Concepts","2699","Computer Science","41","28","34","13","10","0","0","0","2","0","0","0","0","0","0","3","Kanich, Chris","131"
"CS","341","Programming Language Concepts","2699","Computer Science","39","33","28","20","8","0","0","0","0","0","0","0","0","0","0","8","Kidane, Ellen G","136"
"CS","342","Software Design","2699","Computer Science","149","78","16","3","2","0","0","0","1","0","0","0","0","0","0","3","McCarty, Evan","252"
"CS","351","Adv Data Structure Practicum","2699","Computer Science","16","6","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Lillis, John P","32"
"CS","361","Systems Programming","2699","Computer Science","85","71","39","14","10","0","0","0","1","0","0","0","0","0","0","9","Maratos, George P","229"
"CS","362","Computer Design","2699","Computer Science","102","66","27","7","3","0","0","0","0","0","0","0","0","0","0","14","Troy, Patrick A","219"
"CS","377","Ethical Issues in Computing","2699","Computer Science","95","17","3","0","1","0","0","0","0","0","0","0","0","0","0","4","Burton, Emanuelle Neuman","120"
"CS","377","Ethical Issues in Computing","2699","Computer Science","110","5","0","0","0","0","0","0","0","0","0","0","0","0","0","8","Clayville, Kristel","123"
"CS","377","Ethical Issues in Computing","2699","Computer Science","23","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Swiatek, Sara Jo","30"
"CS","378","Framework-based Development","2699","Computer Science","40","11","5","2","1","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","60"
"CS","394","Tech in Residence","2699","Computer Science","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","28"
"CS","394","Tech in Residence","2699","Computer Science","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCarty, Evan","10"
"CS","407","Economics and Computation","2699","Computer Science","48","6","0","3","0","0","0","0","0","0","0","0","0","0","0","1","Kash, Ian Alexander","58"
